id,availability,condition,description,image_link,link,title,price,sale_price,brand,google_product_category,item_group_id
EXST01-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

溫馨小提醒：
1. 單獨使用洗衣袋避免毛圈在洗衣機運轉時拉扯或勾到其他衣物,請放入洗衣袋内並避免深、淺色衣物混合浸泡,維持毛巾壽命。
2. 使用一般中性洗劑請勿使用漂白水、軟精或冷洗精,以免破壞纖維組織,使吸水力、色澤和效能降低。
3.避免烘乾與乾洗高溫30度以上會使毛巾變型、變硬,影響觸感手洗或機洗完畢後,請立即於通風處懸掛晾乾即可。
4.定期清潔汰舊換新每週至少清洗一次/每3個月進行更換,對抗台灣潮濕氣候的小秘訣就是清潔!讓每一次的接觸都安心舒適,肌膚常保健康狀態。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/EXST01-green-F01.jpg,https://www.footer.com.tw/product-detail/EXST01FGREEN,"寬版運動毛巾— 別再吃惹","420 TWD","286 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【毛巾織品】,運動毛巾全系列",EXST01
EXST02-桃紅,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

溫馨小提醒：
1. 單獨使用洗衣袋避免毛圈在洗衣機運轉時拉扯或勾到其他衣物,請放入洗衣袋内並避免深、淺色衣物混合浸泡,維持毛巾壽命。
2. 使用一般中性洗劑請勿使用漂白水、軟精或冷洗精,以免破壞纖維組織,使吸水力、色澤和效能降低。
3.避免烘乾與乾洗高溫30度以上會使毛巾變型、變硬,影響觸感手洗或機洗完畢後,請立即於通風處懸掛晾乾即可。
4.定期清潔汰舊換新每週至少清洗一次/每3個月進行更換,對抗台灣潮濕氣候的小秘訣就是清潔!讓每一次的接觸都安心舒適,肌膚常保健康狀態。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/EXST02-FCM.jpg,https://www.footer.com.tw/product-detail/EXST02FFUCHSIA,"寬版運動毛巾— 健身狂熱者","420 TWD","286 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【毛巾織品】,運動毛巾全系列",EXST02
EXST02-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

溫馨小提醒：
1. 單獨使用洗衣袋避免毛圈在洗衣機運轉時拉扯或勾到其他衣物,請放入洗衣袋内並避免深、淺色衣物混合浸泡,維持毛巾壽命。
2. 使用一般中性洗劑請勿使用漂白水、軟精或冷洗精,以免破壞纖維組織,使吸水力、色澤和效能降低。
3.避免烘乾與乾洗高溫30度以上會使毛巾變型、變硬,影響觸感手洗或機洗完畢後,請立即於通風處懸掛晾乾即可。
4.定期清潔汰舊換新每週至少清洗一次/每3個月進行更換,對抗台灣潮濕氣候的小秘訣就是清潔!讓每一次的接觸都安心舒適,肌膚常保健康狀態。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/EXST02-GCM.jpg,https://www.footer.com.tw/product-detail/EXST02FGREEN,"寬版運動毛巾— 健身狂熱者","420 TWD","286 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【毛巾織品】,運動毛巾全系列",EXST02
EXST04-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可烘乾

溫馨小提醒：
1. 單獨使用洗衣袋避免毛圈在洗衣機運轉時拉扯或勾到其他衣物,請放入洗衣袋内並避免深、淺色衣物混合浸泡,維持毛巾壽命。
2. 使用一般中性洗劑請勿使用漂白水、軟精或冷洗精,以免破壞纖維組織,使吸水力、色澤和效能降低。
3.避免烘乾與乾洗高溫30度以上會使毛巾變型、變硬,影響觸感手洗或機洗完畢後,請立即於通風處懸掛晾乾即可。
4.定期清潔汰舊換新每週至少清洗一次/每3個月進行更換,對抗台灣潮濕氣候的小秘訣就是清潔!讓每一次的接觸都安心舒適,肌膚常保健康狀態。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/EXST04-GCM.jpg,https://www.footer.com.tw/product-detail/EXST04FGREEN,"寬版運動毛巾— 忠你所選","420 TWD","286 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【毛巾織品】,運動毛巾全系列",EXST04
EZ01M-黑,"in stock",new,"| 40度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 低溫熨燙
| 不可乾洗

洗滌建議：
1. 建議將深色與淺色分開洗滌，避免染色。
2. 請勿使用柔軟精、漂白水等刺激性清潔劑洗滌。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/EZ01-black-01.jpg,https://www.footer.com.tw/product-detail/EZ01MBLACK,純粹零著感四角內褲,"480 TWD","300 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,男性舒適四角內褲",EZ01
EZ01M-海軍藍,"in stock",new,"| 40度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 低溫熨燙
| 不可乾洗

洗滌建議：
1. 建議將深色與淺色分開洗滌，避免染色。
2. 請勿使用柔軟精、漂白水等刺激性清潔劑洗滌。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/EZ01-blue-01.jpg,https://www.footer.com.tw/product-detail/EZ01MNAVY,純粹零著感四角內褲,"480 TWD","300 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,男性舒適四角內褲",EZ01
F01L-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F01L-blue-01-F.jpg,https://www.footer.com.tw/product-detail/F01LLBLUE,刺繡分趾中筒襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】",F01L
F01L-卡其,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F01L-khaki-01-F.jpg,https://www.footer.com.tw/product-detail/F01LLKHAKI,刺繡分趾中筒襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】",F01L
F01L-燕麥白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F01L-oatmeal-01-F.jpg,https://www.footer.com.tw/product-detail/F01LLOATMEAL,刺繡分趾中筒襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】",F01L
F01M-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F01M-blue-01-F.jpg,https://www.footer.com.tw/product-detail/F01MMBLUE,刺繡分趾中筒襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】",F01M
F01M-卡其,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F01M-khaki-01-F.jpg,https://www.footer.com.tw/product-detail/F01MMKHAKI,刺繡分趾中筒襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】",F01M
F01M-燕麥白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F01M-oatmeal-01-F.jpg,https://www.footer.com.tw/product-detail/F01MMOATMEAL,刺繡分趾中筒襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】",F01M
F02L-深灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F02L-gray-01F.jpg,https://www.footer.com.tw/product-detail/F02LLGRAY,刺繡輕壓力高筒五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F02L
F02L-白色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F02L-white-01F%281%29.jpg,https://www.footer.com.tw/product-detail/F02LLWHITE,刺繡輕壓力高筒五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F02L
F02M-深灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F02M-gray-01F%282%29.jpg,https://www.footer.com.tw/product-detail/F02MMGRAY,刺繡輕壓力高筒五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F02M
F02M-白色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F02M-white-01F%284%29.jpg,https://www.footer.com.tw/product-detail/F02MMWHITE,刺繡輕壓力高筒五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F02M
F02XL-深灰,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F02XL-gray-01F.jpg,https://www.footer.com.tw/product-detail/F02XLXLGRAY,刺繡輕壓力高筒五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F02XL
F02XL-白色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F02LXL-white-01F%282%29.jpg,https://www.footer.com.tw/product-detail/F02XLXLWHITE,刺繡輕壓力高筒五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F02XL
F03L-黑色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F03L-black-01.jpg,https://www.footer.com.tw/product-detail/F03LLBLACK,環形360度減壓船短五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F03L
F03L-灰色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F03L-gray-01.jpg,https://www.footer.com.tw/product-detail/F03LLGRAY,環形360度減壓船短五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F03L
F03L-白色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F03L-white-01%284%29.jpg,https://www.footer.com.tw/product-detail/F03LLWHITE,環形360度減壓船短五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F03L
F03M-黑色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F03M-black-01%282%29.jpg,https://www.footer.com.tw/product-detail/F03MMBLACK,環形360度減壓船短五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F03M
F03M-灰色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F03M-gray-01%282%29.jpg,https://www.footer.com.tw/product-detail/F03MMGRAY,環形360度減壓船短五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F03M
F03M-白色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F03M-white-01%285%29.jpg,https://www.footer.com.tw/product-detail/F03MMWHITE,環形360度減壓船短五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F03M
F03XL-黑色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F03XL-black-01.jpg,https://www.footer.com.tw/product-detail/F03XLXLBLACK,環形360度減壓船短五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F03XL
F03XL-灰色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F03XL-gray-01.jpg,https://www.footer.com.tw/product-detail/F03XLXLGRAY,環形360度減壓船短五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F03XL
F03XL-白色,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F03XL-white-01%281%29.jpg,https://www.footer.com.tw/product-detail/F03XLXLWHITE,環形360度減壓船短五趾襪,"380 TWD","240 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F03XL
F04L-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/F04L-black-01%282%29.jpg,https://www.footer.com.tw/product-detail/F04LLBLACK,輕薄隱形五趾襪,"280 TWD","200 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,NEW – ●人氣款五趾襪系列●",F04L
